speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,sil_command,post_fork_pwm,post_hand_pwm
339,2.94,0.00336,0.00053,-0.00094,-0.00,-0.00,0.00,0.00,0.00,-0.00474,3167,5955,-0.29,-0.07,0.00,-0.17,16530,16340
342,2.94,0.00336,0.00049,0.00375,0.01,0.01,0.01,0.00,0.00,-0.00005,3167,5955,-0.29,-0.07,0.00,-0.00,16385,16383
344,2.94,0.00336,0.00050,0.00888,0.03,0.02,0.01,0.00,0.00,0.00509,3167,5955,-0.29,-0.07,0.00,0.19,16226,16431
347,2.94,0.00336,0.00058,0.00775,0.04,0.01,0.01,0.00,0.00,0.00396,3167,5955,-0.29,-0.07,0.00,0.15,16261,16420
350,2.94,0.00336,0.00064,0.00817,0.04,0.00,0.00,0.00,0.00,0.00438,3167,5955,-0.29,-0.07,0.00,0.16,16248,16424
353,2.94,0.00336,0.00070,0.00499,0.03,0.01,0.01,0.00,0.00,0.00120,3167,5955,-0.29,-0.07,0.00,0.04,16346,16395
356,2.94,0.00336,0.00072,0.00702,-0.02,0.02,0.01,0.00,0.00,0.00324,3167,5955,-0.29,-0.07,0.00,0.12,16283,16414
358,2.94,0.00336,0.00078,0.00140,-0.06,0.01,0.01,0.00,0.00,-0.00239,3167,5955,-0.29,-0.07,0.00,-0.09,16457,16361
361,2.94,0.00336,0.00078,-0.00535,-0.06,0.01,0.01,0.00,0.00,-0.00913,3167,5955,-0.29,-0.07,0.00,-0.33,16666,16299
364,2.94,0.00336,0.00070,-0.00267,-0.03,0.03,0.01,0.00,0.00,-0.00645,3167,5955,-0.29,-0.07,0.00,-0.24,16583,16324
367,2.94,0.00336,0.00067,-0.00180,-0.01,0.03,0.01,0.00,0.00,-0.00558,3167,5955,-0.29,-0.07,0.00,-0.20,16556,16332
369,2.94,0.00336,0.00066,0.00946,-0.02,0.02,0.01,0.00,0.00,0.00569,3167,5955,-0.29,-0.07,0.00,0.21,16208,16436
372,2.94,0.00336,0.00075,0.01853,-0.02,0.01,0.01,0.00,0.00,0.01476,3167,5955,-0.29,-0.07,0.00,0.54,15927,16520
375,2.94,0.00336,0.00091,0.00528,-0.03,-0.00,0.00,0.00,0.00,0.00151,3167,5955,-0.29,-0.07,0.00,0.06,16337,16397
378,2.94,0.00336,0.00093,0.00079,0.00,0.01,0.01,0.00,0.00,-0.00297,3167,5955,-0.29,-0.07,0.00,-0.11,16475,16356
380,2.94,0.00336,0.00092,0.00396,0.01,0.04,0.01,0.00,0.00,0.00020,3167,5955,-0.29,-0.07,0.00,0.01,16377,16385
383,2.94,0.00336,0.00096,0.00091,-0.03,0.03,0.01,0.00,0.00,-0.00285,3167,5955,-0.29,-0.07,0.00,-0.10,16472,16357
386,2.94,0.00336,0.00097,-0.00306,-0.07,0.00,0.00,0.00,0.00,-0.00682,3167,5955,-0.29,-0.07,0.00,-0.25,16594,16320
389,2.94,0.00336,0.00091,0.00840,-0.06,0.01,0.01,0.00,0.00,0.00464,3167,5955,-0.29,-0.07,0.00,0.17,16240,16427
391,2.94,0.00336,0.00097,0.01966,-0.03,0.01,0.01,0.00,0.00,0.01591,3167,5955,-0.29,-0.07,0.00,0.58,15892,16531
394,2.94,0.00336,0.00115,0.00620,0.01,-0.00,0.00,0.00,0.00,0.00244,3167,5955,-0.29,-0.07,0.00,0.09,16308,16406
397,2.94,0.00336,0.00118,-0.00285,0.02,0.01,0.01,0.00,0.00,-0.00660,3167,5955,-0.29,-0.07,0.00,-0.24,16588,16322
400,2.94,0.00336,0.00113,0.00054,0.00,0.03,0.01,0.00,0.00,-0.00321,3167,5955,-0.29,-0.07,0.00,-0.12,16483,16354
402,2.94,0.00336,0.00114,0.00522,-0.01,0.04,0.01,0.00,0.00,0.00147,3167,5955,-0.29,-0.07,0.00,0.05,16338,16397
405,2.94,0.00336,0.00120,-0.00088,0.00,0.02,0.01,0.00,0.00,-0.00463,3167,5955,-0.29,-0.07,0.00,-0.17,16527,16341
408,2.94,0.00336,0.00117,-0.00405,0.01,0.01,0.01,0.00,0.00,-0.00779,3167,5955,-0.29,-0.07,0.00,-0.29,16624,16311
411,2.94,0.00336,0.00111,0.00607,-0.05,0.01,0.01,0.00,0.00,0.00233,3167,5955,-0.29,-0.07,0.00,0.09,16312,16405
413,2.94,0.00336,0.00116,0.01037,-0.07,0.01,0.01,0.00,0.00,0.00663,3167,5955,-0.29,-0.07,0.00,0.24,16178,16445
416,2.94,0.00336,0.00124,-0.00058,-0.08,-0.00,0.00,0.00,0.00,-0.00432,3167,5955,-0.29,-0.07,0.00,-0.16,16517,16343
419,2.94,0.00336,0.00120,-0.00105,-0.04,0.01,0.01,0.00,0.00,-0.00479,3167,5955,-0.29,-0.07,0.00,-0.18,16532,16339
422,2.95,0.00336,0.00116,0.00187,0.03,0.02,0.01,0.00,0.00,-0.00187,3167,5955,-0.29,-0.07,0.00,-0.07,16441,16366
424,2.94,0.00336,0.00117,0.00512,0.07,0.03,0.01,0.00,0.00,0.00139,3167,5955,-0.29,-0.07,0.00,0.05,16341,16396
427,2.94,0.00336,0.00122,-0.00700,0.05,0.00,0.00,0.00,0.00,-0.01073,3167,5955,-0.29,-0.07,0.00,-0.39,16715,16284
430,2.94,0.00336,0.00112,0.00506,0.02,0.01,0.01,0.00,0.00,0.00133,3167,5955,-0.29,-0.07,0.00,0.05,16342,16396
433,2.95,0.00336,0.00115,0.02042,-0.02,0.01,0.01,0.00,0.00,0.01669,3167,5955,-0.29,-0.07,0.00,0.61,15868,16538
435,2.94,0.00336,0.00134,0.00435,-0.04,-0.00,0.00,0.00,0.00,0.00062,3167,5955,-0.29,-0.07,0.00,0.02,16364,16389
438,2.94,0.00336,0.00135,-0.00793,-0.06,0.01,0.01,0.00,0.00,-0.01166,3167,5955,-0.29,-0.07,0.00,-0.43,16744,16275
441,2.94,0.00336,0.00124,0.00860,-0.07,0.04,0.02,0.00,0.00,0.00488,3167,5955,-0.29,-0.07,0.00,0.18,16233,16429
444,2.95,0.00336,0.00134,0.00390,-0.09,0.03,0.01,0.00,0.00,0.00018,3167,5955,-0.29,-0.07,0.00,0.01,16378,16385
446,2.94,0.00336,0.00138,-0.00358,-0.07,-0.01,-0.00,0.00,0.00,-0.00730,3167,5955,-0.29,-0.07,0.00,-0.27,16609,16316
449,2.94,0.00336,0.00130,0.00976,0.01,-0.01,0.00,0.00,0.00,0.00604,3167,5955,-0.29,-0.07,0.00,0.22,16197,16440
452,2.95,0.00336,0.00136,0.01473,0.04,0.02,0.01,0.00,0.00,0.01102,3167,5955,-0.29,-0.07,0.00,0.40,16043,16486
455,2.95,0.00336,0.00149,-0.00165,0.04,0.01,0.01,0.00,0.00,-0.00537,3167,5955,-0.29,-0.07,0.00,-0.20,16549,16334
458,2.95,0.00336,0.00145,-0.00979,0.02,0.01,0.00,0.00,0.00,-0.01350,3167,5955,-0.29,-0.07,0.00,-0.49,16800,16258
460,2.94,0.00336,0.00133,-0.01393,-0.00,0.02,0.01,0.00,0.00,-0.01765,3167,5955,-0.29,-0.07,0.00,-0.65,16929,16220
463,2.95,0.00336,0.00118,-0.00081,-0.02,0.03,0.01,0.00,0.00,-0.00451,3167,5955,-0.29,-0.07,0.00,-0.17,16523,16342
466,2.95,0.00336,0.00117,0.00425,-0.04,0.01,0.01,0.00,0.00,0.00055,3167,5955,-0.29,-0.07,0.00,0.02,16367,16389
469,2.95,0.00336,0.00120,0.00648,-0.07,-0.01,-0.00,0.00,0.00,0.00277,3167,5955,-0.29,-0.07,0.00,0.10,16298,16409
471,2.94,0.00336,0.00122,0.01676,-0.09,0.00,0.00,0.00,0.00,0.01305,3167,5955,-0.29,-0.07,0.00,0.48,15980,16505
474,2.95,0.00336,0.00135,0.02254,-0.06,0.02,0.01,0.00,0.00,0.01883,3167,5955,-0.29,-0.07,0.00,0.69,15802,16558
477,2.95,0.00336,0.00157,0.01035,-0.01,0.00,0.00,0.00,0.00,0.00665,3167,5955,-0.29,-0.07,0.00,0.24,16178,16445
480,2.95,0.00336,0.00164,-0.00568,0.02,-0.00,0.00,0.00,0.00,-0.00938,3167,5955,-0.29,-0.07,0.00,-0.34,16673,16297
482,2.94,0.00336,0.00155,0.00761,0.02,0.02,0.01,0.00,0.00,0.00391,3167,5955,-0.29,-0.07,0.00,0.14,16263,16420
485,2.95,0.00336,0.00161,-0.00031,-0.00,0.00,0.00,0.00,0.00,-0.00401,3167,5955,-0.29,-0.07,0.00,-0.15,16508,16346
488,2.95,0.00336,0.00158,-0.01392,-0.05,-0.01,0.00,0.00,0.00,-0.01762,3167,5955,-0.29,-0.07,0.00,-0.65,16928,16220
491,2.95,0.00336,0.00140,0.00707,-0.04,0.02,0.01,0.00,0.00,0.00338,3167,5954,-0.29,-0.07,0.08,0.12,16279,16415
493,2.95,0.00336,0.00145,0.01927,-0.04,0.04,0.02,0.00,0.00,0.01558,3167,5954,-0.29,-0.07,0.00,0.57,15902,16528
496,2.95,0.00336,0.00166,0.01179,-0.07,0.01,0.01,0.00,0.00,0.00810,3166,5955,-0.29,-0.07,-0.08,0.30,16133,16459
499,2.95,0.00336,0.00176,0.00635,-0.06,-0.00,0.00,0.00,0.00,0.00266,3166,5955,-0.29,-0.07,0.00,0.10,16301,16408
502,2.95,0.00336,0.00179,0.01397,-0.03,0.01,0.01,0.00,0.00,0.01028,3165,5955,-0.29,-0.07,0.00,0.38,16066,16479
504,2.95,0.00336,0.00190,0.01301,0.02,0.02,0.01,0.00,0.00,0.00932,3165,5955,-0.29,-0.07,0.00,0.34,16096,16470
507,2.95,0.00336,0.00202,-0.00251,0.06,0.01,0.00,0.00,0.00,-0.00620,3165,5955,-0.29,-0.07,0.00,-0.23,16575,16326
510,2.95,0.00336,0.00196,-0.00512,0.07,0.00,0.00,0.00,0.00,-0.00881,3164,5954,-0.29,-0.07,0.08,-0.32,16656,16302
513,2.95,0.00336,0.00188,-0.00100,0.02,0.02,0.01,0.00,0.00,-0.00469,3164,5953,-0.29,-0.06,0.08,-0.17,16528,16340
515,2.95,0.00336,0.00186,0.00547,-0.04,0.03,0.01,0.00,0.00,0.00179,3164,5953,-0.29,-0.06,0.00,0.07,16328,16400
518,2.95,0.00336,0.00192,0.01111,-0.06,0.03,0.01,0.00,0.00,0.00743,3164,5953,-0.29,-0.06,0.00,0.27,16154,16452
521,2.95,0.00336,0.00202,0.01430,-0.06,0.01,0.01,0.00,0.00,0.01062,3164,5953,-0.29,-0.06,0.00,0.39,16055,16482
524,2.95,0.00336,0.00214,0.01888,-0.06,0.00,0.00,0.00,0.00,0.01521,3164,5953,-0.29,-0.06,0.00,0.56,15914,16524
526,2.95,0.00336,0.00230,0.01869,-0.04,0.01,0.01,0.00,0.00,0.01502,3164,5953,-0.29,-0.06,0.00,0.55,15920,16523
529,2.95,0.00336,0.00246,0.00849,-0.03,0.01,0.01,0.00,0.00,0.00482,3164,5953,-0.29,-0.06,0.00,0.18,16235,16428
532,2.95,0.00336,0.00252,-0.00025,0.01,0.01,0.01,0.00,0.00,-0.00393,3164,5952,-0.29,-0.06,0.08,-0.14,16505,16347
535,2.95,0.00336,0.00249,-0.00543,0.06,0.03,0.01,0.00,0.00,-0.00910,3164,5952,-0.29,-0.06,0.00,-0.33,16664,16299
537,2.95,0.00336,0.00243,-0.01604,0.06,0.04,0.01,0.00,0.00,-0.01971,3164,5952,-0.29,-0.06,0.00,-0.72,16992,16201
540,2.95,0.00336,0.00228,-0.01440,0.04,0.04,0.02,0.00,0.00,-0.01806,3164,5952,-0.29,-0.06,0.00,-0.66,16941,16216
543,2.95,0.00336,0.00214,0.00296,0.00,0.03,0.01,0.00,0.00,-0.00070,3164,5952,-0.29,-0.06,0.00,-0.03,16405,16377
546,2.95,0.00336,0.00217,0.01109,-0.02,0.01,0.01,0.00,0.00,0.00744,3164,5952,-0.29,-0.06,0.00,0.27,16154,16452
548,2.95,0.00336,0.00225,0.01489,-0.04,0.01,0.00,0.00,0.00,0.01124,3164,5953,-0.29,-0.06,-0.08,0.41,16036,16488
551,2.95,0.00336,0.00237,0.02790,-0.02,0.02,0.01,0.00,0.00,0.02425,3164,5953,-0.29,-0.06,0.00,0.89,15635,16608
554,2.95,0.00336,0.00264,0.01998,-0.03,0.02,0.01,0.00,0.00,0.01633,3164,5953,-0.29,-0.06,0.00,0.60,15879,16535
557,2.95,0.00336,0.00283,-0.00709,-0.04,0.00,0.00,0.00,0.00,-0.01074,3164,5953,-0.29,-0.06,0.00,-0.39,16715,16284
559,2.95,0.00336,0.00272,-0.01542,-0.04,0.01,0.01,0.00,0.00,-0.01907,3164,5953,-0.29,-0.06,0.00,-0.70,16973,16207
562,2.95,0.00336,0.00254,-0.02081,-0.01,0.01,0.01,0.00,0.00,-0.02447,3164,5953,-0.29,-0.06,0.00,-0.90,17139,16157
565,2.95,0.00336,0.00231,-0.02382,-0.01,0.03,0.01,0.00,0.00,-0.02746,3164,5953,-0.29,-0.06,0.00,-1.01,17232,16129
568,2.95,0.00336,0.00207,-0.00297,-0.01,0.05,0.02,0.00,0.00,-0.00661,3164,5953,-0.29,-0.06,0.00,-0.24,16588,16322
570,2.95,0.00336,0.00205,0.01493,-0.02,0.05,0.02,0.00,0.00,0.01129,3164,5953,-0.29,-0.06,0.00,0.41,16035,16488
573,2.95,0.00336,0.00222,0.01553,-0.02,0.02,0.01,0.00,0.00,0.01189,3163,5953,-0.29,-0.06,0.00,0.44,16016,16494
576,2.95,0.00336,0.00236,0.01418,-0.02,-0.00,0.00,0.00,0.00,0.01055,3162,5955,-0.29,-0.07,-0.15,0.39,16058,16481
579,2.95,0.00336,0.00246,0.01941,-0.04,0.01,0.01,0.00,0.00,0.01577,3161,5955,-0.29,-0.07,0.00,0.58,15897,16530
581,2.95,0.00336,0.00264,0.01471,-0.04,0.03,0.01,0.00,0.00,0.01108,3160,5955,-0.29,-0.07,0.00,0.41,16041,16486
584,2.95,0.00336,0.00277,0.00609,-0.04,0.01,0.00,0.00,0.00,0.00246,3160,5955,-0.29,-0.07,0.00,0.09,16308,16406
587,2.95,0.00336,0.00281,-0.00735,-0.01,-0.02,-0.00,0.00,0.00,-0.01098,3160,5955,-0.29,-0.07,0.00,-0.40,16722,16282
590,2.95,0.00336,0.00268,-0.00982,0.01,-0.00,0.00,0.00,0.00,-0.01345,3160,5955,-0.29,-0.07,0.00,-0.49,16799,16259
592,2.95,0.00336,0.00254,-0.00149,0.01,0.03,0.01,0.00,0.00,-0.00512,3160,5954,-0.29,-0.07,0.08,-0.19,16542,16336
595,2.95,0.00336,0.00252,0.00961,-0.00,0.03,0.01,0.00,0.00,0.00598,3160,5954,-0.29,-0.07,0.00,0.22,16199,16439
598,2.95,0.00336,0.00261,-0.00599,-0.02,0.01,0.01,0.00,0.00,-0.00962,3160,5954,-0.29,-0.07,0.00,-0.35,16680,16294
601,2.95,0.00336,0.00253,0.00067,-0.05,0.01,0.01,0.00,0.00,-0.00296,3160,5954,-0.29,-0.07,0.00,-0.11,16475,16356
603,2.95,0.00336,0.00251,0.01914,-0.02,0.03,0.01,0.00,0.00,0.01552,3160,5954,-0.29,-0.07,0.00,0.57,15904,16527
606,2.95,0.00336,0.00270,0.01770,-0.03,0.02,0.01,0.00,0.00,0.01408,3160,5955,-0.29,-0.07,-0.08,0.52,15949,16514
609,2.95,0.00336,0.00287,0.00288,-0.05,-0.00,0.00,0.00,0.00,-0.00074,3160,5955,-0.29,-0.07,0.00,-0.03,16406,16377
612,2.95,0.00336,0.00286,0.00356,-0.02,0.00,0.00,0.00,0.00,-0.00006,3160,5955,-0.29,-0.07,0.00,-0.00,16385,16383
614,2.95,0.00336,0.00286,0.00598,0.01,0.02,0.01,0.00,0.00,0.00236,3160,5955,-0.29,-0.07,0.00,0.09,16310,16405
617,2.95,0.00336,0.00290,-0.01234,0.04,0.01,0.01,0.00,0.00,-0.01596,3160,5955,-0.29,-0.07,0.00,-0.58,16876,16236
620,2.95,0.00336,0.00276,-0.01540,0.03,0.02,0.01,0.00,0.00,-0.01901,3160,5955,-0.29,-0.07,0.00,-0.70,16970,16207
623,2.95,0.00336,0.00259,0.00014,0.02,0.04,0.01,0.00,0.00,-0.00348,3160,5955,-0.29,-0.07,0.00,-0.13,16491,16351
625,2.95,0.00336,0.00259,0.01263,-0.02,0.03,0.01,0.00,0.00,0.00902,3160,5955,-0.29,-0.07,0.00,0.33,16105,16467
628,2.95,0.00336,0.00271,0.00404,-0.04,-0.01,-0.00,0.00,0.00,0.00043,3160,5955,-0.29,-0.07,0.00,0.02,16370,16387
631,2.95,0.00336,0.00270,0.00938,-0.03,-0.01,-0.00,0.00,0.00,0.00577,3160,5955,-0.29,-0.07,0.00,0.21,16205,16437
634,2.95,0.00336,0.00275,0.01702,-0.02,0.02,0.01,0.00,0.00,0.01341,3160,5955,-0.29,-0.07,0.00,0.49,15970,16508
636,2.95,0.00336,0.00291,0.00436,-0.04,0.01,0.01,0.00,0.00,0.00076,3160,5955,-0.29,-0.07,0.00,0.03,16360,16391
639,2.95,0.00336,0.00293,-0.01374,-0.04,0.00,0.00,0.00,0.00,-0.01734,3160,5955,-0.29,-0.07,0.00,-0.64,16919,16223
642,2.95,0.00336,0.00276,-0.00412,-0.03,0.01,0.00,0.00,0.00,-0.00773,3160,5955,-0.29,-0.07,0.00,-0.28,16622,16312
644,2.95,0.00336,0.00269,0.00100,0.00,0.02,0.01,0.00,0.00,-0.00261,3160,5955,-0.29,-0.07,0.00,-0.10,16464,16359
647,2.95,0.00336,0.00268,0.00054,0.02,0.00,0.00,0.00,0.00,-0.00306,3160,5955,-0.29,-0.07,0.00,-0.11,16478,16355
650,2.95,0.00336,0.00266,0.00142,0.01,0.00,0.00,0.00,0.00,-0.00218,3160,5955,-0.29,-0.07,0.00,-0.08,16451,16363
653,2.95,0.00336,0.00264,0.01124,-0.01,0.02,0.01,0.00,0.00,0.00764,3160,5955,-0.29,-0.07,0.00,0.28,16148,16454
656,2.95,0.00336,0.00274,0.01214,-0.03,0.01,0.01,0.00,0.00,0.00854,3160,5955,-0.29,-0.07,0.00,0.31,16120,16463
658,2.95,0.00336,0.00283,-0.00196,-0.02,0.00,0.00,0.00,0.00,-0.00556,3160,5955,-0.29,-0.07,0.00,-0.20,16555,16332
661,2.95,0.00336,0.00278,-0.00435,-0.05,0.01,0.01,0.00,0.00,-0.00795,3160,5955,-0.29,-0.07,0.00,-0.29,16629,16310
664,2.95,0.00336,0.00272,0.00703,-0.07,0.02,0.01,0.00,0.00,0.00343,3160,5955,-0.29,-0.07,0.00,0.13,16278,16415
666,2.95,0.00336,0.00278,0.00795,-0.07,0.01,0.01,0.00,0.00,0.00436,3160,5955,-0.29,-0.07,0.00,0.16,16249,16424
669,2.95,0.00336,0.00283,-0.00392,-0.06,-0.02,-0.00,0.00,0.00,-0.00751,3160,5955,-0.29,-0.07,0.00,-0.28,16615,16314
672,2.95,0.00336,0.00274,0.00638,-0.00,0.00,0.00,0.00,0.00,0.00279,3160,5955,-0.29,-0.07,0.00,0.10,16298,16409
675,2.95,0.00336,0.00277,0.02045,0.02,0.03,0.01,0.00,0.00,0.01686,3160,5955,-0.29,-0.07,0.00,0.62,15863,16540
677,2.95,0.00336,0.00297,0.00329,-0.00,0.01,0.01,0.00,0.00,-0.00030,3160,5955,-0.29,-0.07,0.00,-0.01,16393,16381
680,2.95,0.00336,0.00298,-0.00526,-0.03,-0.00,0.00,0.00,0.00,-0.00886,3160,5955,-0.29,-0.07,0.00,-0.32,16657,16301
683,2.95,0.00336,0.00289,0.00858,-0.02,0.01,0.01,0.00,0.00,0.00499,3160,5955,-0.29,-0.07,0.00,0.18,16229,16430
686,2.95,0.00336,0.00295,0.01414,-0.01,0.02,0.01,0.00,0.00,0.01055,3160,5955,-0.29,-0.07,0.00,0.39,16058,16481
688,2.95,0.00336,0.00308,0.00947,-0.03,-0.00,0.00,0.00,0.00,0.00588,3160,5955,-0.29,-0.07,0.00,0.22,16202,16438
691,2.95,0.00336,0.00314,0.01777,-0.05,-0.01,0.00,0.00,0.00,0.01418,3160,5955,-0.29,-0.07,0.00,0.52,15946,16515
694,2.95,0.00336,0.00327,0.02227,-0.03,0.00,0.00,0.00,0.00,0.01868,3160,5955,-0.29,-0.07,0.00,0.68,15807,16556
697,2.95,0.00336,0.00346,0.00815,0.00,0.00,0.00,0.00,0.00,0.00456,3160,5955,-0.29,-0.07,0.00,0.17,16243,16426
699,2.95,0.00336,0.00351,-0.00309,0.04,0.01,0.01,0.00,0.00,-0.00668,3160,5955,-0.29,-0.07,0.00,-0.24,16590,16322
702,2.95,0.00336,0.00346,-0.00452,0.03,0.03,0.01,0.00,0.00,-0.00811,3160,5955,-0.29,-0.07,0.00,-0.30,16634,16308
705,2.95,0.00336,0.00340,0.00850,-0.01,0.03,0.01,0.00,0.00,0.00492,3160,5955,-0.29,-0.07,0.00,0.18,16232,16429
708,2.95,0.00336,0.00347,0.01011,-0.02,0.01,0.01,0.00,0.00,0.00653,3160,5955,-0.29,-0.07,0.00,0.24,16182,16444
710,2.95,0.00336,0.00355,0.01400,-0.03,0.00,0.00,0.00,0.00,0.01042,3160,5955,-0.29,-0.07,0.00,0.38,16062,16480
713,2.95,0.00336,0.00365,0.02600,-0.03,0.01,0.00,0.00,0.00,0.02242,3160,5955,-0.29,-0.07,0.00,0.82,15692,16591
716,2.95,0.00336,0.00388,0.01737,-0.04,0.01,0.01,0.00,0.00,0.01378,3160,5955,-0.29,-0.07,0.00,0.50,15958,16511
719,2.95,0.00336,0.00402,0.00585,-0.07,0.02,0.01,0.00,0.00,0.00227,3159,5955,-0.29,-0.07,0.00,0.08,16314,16404
721,2.95,0.00336,0.00406,0.00643,-0.07,0.02,0.01,0.00,0.00,0.00285,3159,5955,-0.29,-0.07,0.00,0.10,16295,16410
724,2.95,0.00336,0.00410,-0.00139,-0.02,0.01,0.01,0.00,0.00,-0.00497,3159,5954,-0.29,-0.07,0.08,-0.18,16537,16338
727,2.95,0.00336,0.00406,0.00019,0.03,0.02,0.01,0.00,0.00,-0.00339,3159,5953,-0.29,-0.06,0.08,-0.12,16488,16352
730,2.95,0.00336,0.00404,0.00210,0.02,0.02,0.01,0.00,0.00,-0.00148,3159,5953,-0.29,-0.06,0.00,-0.05,16429,16370
732,2.95,0.00336,0.00405,0.00938,0.02,0.03,0.01,0.00,0.00,0.00581,3159,5953,-0.29,-0.06,0.00,0.21,16204,16437
735,2.95,0.00336,0.00414,0.01024,0.00,0.02,0.01,0.00,0.00,0.00667,3159,5953,-0.29,-0.06,0.00,0.24,16178,16445
738,2.95,0.00336,0.00422,0.00354,-0.01,0.01,0.00,0.00,0.00,-0.00003,3159,5953,-0.29,-0.06,0.00,-0.00,16384,16383
741,2.95,0.00336,0.00423,-0.01060,-0.00,0.02,0.01,0.00,0.00,-0.01417,3159,5953,-0.29,-0.06,0.00,-0.52,16821,16252
743,2.95,0.00336,0.00410,-0.00343,-0.01,0.05,0.02,0.00,0.00,-0.00699,3159,5953,-0.29,-0.06,0.00,-0.26,16599,16319
746,2.95,0.00336,0.00407,0.00563,-0.05,0.05,0.02,0.00,0.00,0.00207,3159,5953,-0.29,-0.06,0.00,0.08,16320,16403
749,2.95,0.00336,0.00414,0.00143,-0.06,0.01,0.01,0.00,0.00,-0.00213,3159,5953,-0.29,-0.06,0.00,-0.08,16449,16364
752,2.95,0.00336,0.00412,0.01232,-0.05,-0.00,0.00,0.00,0.00,0.00876,3159,5953,-0.29,-0.06,0.00,0.32,16113,16465
754,2.95,0.00336,0.00420,0.01332,-0.02,0.00,0.00,0.00,0.00,0.00975,3159,5953,-0.29,-0.06,0.00,0.36,16082,16474
757,2.95,0.00336,0.00430,-0.00010,-0.01,-0.00,0.00,0.00,0.00,-0.00366,3159,5953,-0.29,-0.06,0.00,-0.13,16497,16350
760,2.95,0.00336,0.00425,-0.00266,-0.01,0.03,0.01,0.00,0.00,-0.00622,3159,5953,-0.29,-0.06,0.00,-0.23,16576,16326
762,2.95,0.00336,0.00422,-0.00044,-0.02,0.05,0.02,0.00,0.00,-0.00400,3159,5953,-0.29,-0.06,0.00,-0.15,16507,16346
765,2.95,0.00336,0.00422,-0.00438,-0.02,0.01,0.01,0.00,0.00,-0.00793,3159,5953,-0.29,-0.06,0.00,-0.29,16628,16310
768,2.95,0.00336,0.00416,-0.00605,-0.00,-0.01,-0.00,0.00,0.00,-0.00960,3159,5953,-0.29,-0.06,0.00,-0.35,16680,16295
771,2.95,0.00336,0.00404,0.00860,-0.02,0.02,0.01,0.00,0.00,0.00505,3159,5953,-0.29,-0.06,0.00,0.18,16228,16430
773,2.95,0.00336,0.00411,0.02140,-0.05,0.04,0.01,0.00,0.00,0.01785,3159,5953,-0.29,-0.06,0.00,0.65,15832,16549
776,2.95,0.00336,0.00433,0.00851,-0.05,0.02,0.01,0.00,0.00,0.00496,3159,5953,-0.29,-0.06,0.00,0.18,16231,16429
779,2.95,0.00336,0.00439,-0.00617,-0.01,0.01,0.01,0.00,0.00,-0.00972,3159,5953,-0.29,-0.06,0.00,-0.36,16683,16294
782,2.95,0.00336,0.00430,-0.00335,0.02,0.03,0.01,0.00,0.00,-0.00690,3159,5953,-0.29,-0.06,0.00,-0.25,16596,16320
784,2.95,0.00336,0.00425,-0.00665,0.03,0.04,0.02,0.00,0.00,-0.01020,3159,5953,-0.29,-0.06,0.00,-0.37,16698,16289
787,2.95,0.00336,0.00419,-0.00625,0.00,0.03,0.01,0.00,0.00,-0.00979,3159,5953,-0.29,-0.06,0.00,-0.36,16686,16293
790,2.95,0.00336,0.00411,-0.00581,-0.04,0.02,0.01,0.00,0.00,-0.00935,3159,5953,-0.29,-0.06,0.00,-0.34,16672,16297
793,2.95,0.00336,0.00403,0.01011,-0.03,0.02,0.01,0.00,0.00,0.00657,3159,5953,-0.29,-0.06,0.00,0.24,16181,16444
795,2.95,0.00336,0.00412,0.01933,0.00,0.03,0.01,0.00,0.00,0.01580,3159,5953,-0.29,-0.06,0.00,0.58,15896,16530
798,2.95,0.00336,0.00430,0.00680,-0.03,0.01,0.00,0.00,0.00,0.00327,3159,5953,-0.29,-0.06,0.00,0.12,16283,16414
801,2.95,0.00336,0.00434,-0.00197,-0.05,0.00,0.00,0.00,0.00,-0.00551,3159,5953,-0.29,-0.06,0.00,-0.20,16553,16333
803,2.95,0.00336,0.00428,0.00121,-0.05,0.02,0.01,0.00,0.00,-0.00232,3159,5953,-0.29,-0.06,0.00,-0.08,16455,16362
806,2.95,0.00336,0.00427,0.00397,-0.02,0.03,0.01,0.00,0.00,0.00044,3159,5953,-0.29,-0.06,0.00,0.02,16370,16388
809,2.95,0.00336,0.00429,-0.01139,0.05,0.01,0.01,0.00,0.00,-0.01492,3159,5953,-0.29,-0.06,0.00,-0.55,16844,16245
812,2.95,0.00336,0.00415,-0.01004,0.05,0.01,0.01,0.00,0.00,-0.01357,3159,5953,-0.29,-0.06,0.00,-0.50,16802,16258
814,2.95,0.00336,0.00402,0.01387,0.02,0.03,0.01,0.00,0.00,0.01035,3159,5953,-0.29,-0.06,0.00,0.38,16064,16479
817,2.95,0.00336,0.00415,0.00969,-0.02,0.01,0.01,0.00,0.00,0.00616,3159,5953,-0.29,-0.06,0.00,0.23,16193,16441
820,2.95,0.00336,0.00422,-0.00275,-0.03,0.00,0.00,0.00,0.00,-0.00627,3159,5953,-0.29,-0.06,0.00,-0.23,16577,16325
823,2.95,0.00336,0.00416,0.00712,-0.01,0.03,0.01,0.00,0.00,0.00360,3159,5953,-0.29,-0.06,0.00,0.13,16272,16417
