raw_hand_torque,transducer_byte,sil_command,speed,lean_angle,lean_rate,hand_angle,fork_angle,fork_rate,lean_torque,hand_torque,command_fork,command_hand
0.77,799,,-0.01080,-0.00119,0.00311,-0.19317,-0.17856,-0.07668,0.00000,0.44408,-1.03702,-0.37666
0.66,800,,-0.01080,-0.00116,0.00603,-0.19471,-0.17933,-0.07672,0.00000,0.61510,-1.20832,-0.44913
0.66,800,,-0.01080,-0.00109,0.00387,-0.19547,-0.18010,-0.07667,0.00000,0.70563,-1.08097,-0.39644
0.77,799,,-0.01080,-0.00105,0.00274,-0.19624,-0.18163,-0.15340,0.00000,0.73851,-0.90954,-0.32391
0.45,802,,-0.01080,-0.00102,0.00542,-0.19624,-0.18240,-0.07672,0.00000,0.73158,-0.86555,-0.30411
0.77,799,,-0.01080,-0.00096,0.00425,-0.19701,-0.18393,-0.15341,0.00000,0.69582,-0.82163,-0.28435
0.03,806,,-0.01080,-0.00092,0.00078,-0.19777,-0.18470,-0.07667,0.00000,0.62929,-0.94913,-0.33711
0.03,806,,-0.01080,-0.00091,0.00105,-0.19777,-0.18547,-0.07673,0.00000,0.48954,-0.77764,-0.26455
-0.08,807,,-0.01080,-0.00089,0.00492,-0.19854,-0.18700,-0.15340,0.00000,0.30022,-0.73375,-0.24480
0.24,804,,-0.01080,-0.00084,0.00156,-0.20008,-0.18854,-0.15340,0.00000,0.14865,-0.86119,-0.29754
0.35,803,,-0.01080,-0.00082,0.00122,-0.20084,-0.19007,-0.15338,0.00000,0.09636,-0.68982,-0.22503
0.35,803,,-0.01080,-0.00081,0.00216,-0.20161,-0.19084,-0.07668,0.00000,0.13482,-0.81730,-0.27778
0.87,798,,-0.01080,-0.00078,0.00137,-0.20314,-0.19160,-0.07672,0.00000,0.24315,-0.98859,-0.35025
0.24,804,,-0.01080,-0.00077,0.00117,-0.20391,-0.19160,0.00000,0.00000,0.37964,-1.03257,-0.37004
0.24,804,,-0.01080,-0.00075,-0.00238,-0.20544,-0.19237,-0.07668,0.00000,0.44098,-1.07657,-0.38984
0.24,804,,-0.01080,-0.00077,0.00029,-0.20621,-0.19314,-0.07672,0.00000,0.41197,-0.94904,-0.33707
-0.18,808,,-0.01080,-0.00077,0.00016,-0.20698,-0.19467,-0.15340,0.00000,0.32495,-0.77769,-0.26458
0.35,803,,-0.01080,-0.00076,0.00497,-0.20775,-0.19697,-0.23007,0.00000,0.21607,-0.56241,-0.17231
-0.39,810,,-0.01080,-0.00071,0.00846,-0.20851,-0.19774,-0.07673,0.00000,0.12042,-0.81720,-0.27774
0.35,803,,-0.01080,-0.00062,0.00815,-0.20928,-0.19851,-0.07667,0.00000,0.04176,-0.81729,-0.27778
0.87,798,,-0.01080,-0.00054,0.00361,-0.21081,-0.20004,-0.15340,0.00000,0.07694,-0.81726,-0.27777
0.66,800,,-0.01080,-0.00050,-0.00356,-0.21081,-0.20081,-0.07672,0.00000,0.25660,-0.64582,-0.20523
0.35,803,,-0.01080,-0.00054,0.00212,-0.21158,-0.20157,-0.07668,0.00000,0.43316,-0.77335,-0.25801
0.66,800,,-0.01080,-0.00051,0.00118,-0.21235,-0.20234,-0.07672,0.00000,0.52514,-0.77326,-0.25797
0.03,806,,-0.01080,-0.00050,-0.00035,-0.21311,-0.20234,0.00000,0.00000,0.53599,-0.94468,-0.33049
0.66,800,,-0.01080,-0.00050,0.00212,-0.21388,-0.20311,-0.07668,0.00000,0.48902,-0.81730,-0.27778
0.87,798,,-0.01080,-0.00048,0.00315,-0.21542,-0.20388,-0.07672,0.00000,0.48792,-0.98857,-0.35025
0.56,801,,-0.01080,-0.00045,0.00170,-0.21618,-0.20541,-0.15338,0.00000,0.55598,-0.68981,-0.22503
0.87,798,,-0.01080,-0.00043,0.00021,-0.21772,-0.20694,-0.15343,0.00000,0.62709,-0.81724,-0.27776
0.13,805,,-0.01080,-0.00042,0.00815,-0.21848,-0.20848,-0.15338,0.00000,0.65174,-0.64587,-0.20525
-0.18,808,,-0.01080,-0.00034,0.00770,-0.22002,-0.21001,-0.15341,0.00000,0.55071,-0.77329,-0.25798
0.24,804,,-0.01080,-0.00026,0.00712,-0.22155,-0.21231,-0.23005,0.00000,0.36087,-0.60197,-0.18550
-0.18,808,,-0.01080,-0.00019,0.00530,-0.22309,-0.21461,-0.23012,0.00000,0.19272,-0.55792,-0.16568
0.45,802,,-0.01080,-0.00014,0.00835,-0.22385,-0.21691,-0.23005,0.00000,0.09316,-0.34271,-0.07345
0.35,803,,-0.01080,-0.00005,0.01070,-0.22539,-0.21845,-0.15343,0.00000,0.09871,-0.59752,-0.17889
0.13,805,,-0.01080,0.00005,0.00340,-0.22769,-0.21922,-0.07672,0.00000,0.16041,-0.94025,-0.32388
0.45,802,,-0.01080,0.00009,-0.00475,-0.22922,-0.21922,0.00000,0.00000,0.21438,-1.02815,-0.36344
0.66,800,,-0.01080,0.00004,-0.00026,-0.23152,-0.22075,-0.15340,0.00000,0.29339,-0.94468,-0.33049
0.13,805,,-0.01080,0.00004,-0.00279,-0.23382,-0.22305,-0.23010,0.00000,0.37568,-0.81729,-0.27778
0.45,802,,-0.01080,0.00001,0.00373,-0.23536,-0.22535,-0.23010,0.00000,0.40146,-0.64582,-0.20524
0.77,799,,-0.01080,0.00004,0.00963,-0.23689,-0.22612,-0.07668,0.00000,0.42549,-0.94473,-0.33051
0.77,799,,-0.01080,0.00014,0.00335,-0.23919,-0.22612,0.00000,0.00000,0.50650,-1.33145,-0.49531
-0.50,811,,-0.01080,0.00017,0.00022,-0.24073,-0.22765,-0.15340,0.00000,0.52498,-0.94908,-0.33709
0.03,806,,-0.01080,0.00018,0.00384,-0.24303,-0.22995,-0.23010,0.00000,0.37715,-0.94903,-0.33707
0.13,805,,-0.01080,0.00021,-0.00060,-0.24456,-0.23149,-0.15340,0.00000,0.19342,-0.94907,-0.33708
0.03,806,,-0.01080,0.00021,0.00975,-0.24610,-0.23225,-0.07668,0.00000,0.08724,-1.12051,-0.40961
-0.29,809,,-0.01080,0.00030,0.00068,-0.24686,-0.23302,-0.07673,0.00000,0.01320,-0.99298,-0.35684
0.13,805,,-0.01080,0.00031,0.00593,-0.24840,-0.23456,-0.15340,0.00000,-0.04900,-0.99302,-0.35686
0.24,804,,-0.01080,0.00037,0.01090,-0.24916,-0.23609,-0.15340,0.00000,-0.04674,-0.82163,-0.28435
0.35,803,,-0.01080,0.00047,0.00135,-0.24916,-0.23762,-0.15340,0.00000,0.03146,-0.60630,-0.19206
0.35,803,,-0.01080,0.00049,0.00385,-0.24993,-0.23839,-0.07668,0.00000,0.14129,-0.86124,-0.29755
0.35,803,,-0.01080,0.00052,0.00356,-0.25070,-0.23839,0.00000,0.00000,0.24169,-1.03260,-0.37006
0.13,805,,-0.01080,0.00056,-0.00635,-0.25223,-0.23916,-0.07672,0.00000,0.29683,-1.07647,-0.38980
0.03,806,,-0.01080,0.00049,0.00319,-0.25300,-0.23992,-0.07667,0.00000,0.28275,-0.94913,-0.33710
0.35,803,,-0.01080,0.00052,0.00061,-0.25377,-0.24146,-0.15341,0.00000,0.23677,-0.77769,-0.26457
-0.18,808,,-0.01080,0.00053,0.00644,-0.25453,-0.24223,-0.07673,0.00000,0.19002,-0.90509,-0.31729
0.35,803,,-0.01080,0.00059,0.00528,-0.25453,-0.24299,-0.07668,0.00000,0.14130,-0.73379,-0.24482
0.87,798,,-0.01080,0.00064,-0.00205,-0.25530,-0.24376,-0.07672,0.00000,0.17624,-0.86114,-0.29752
0.98,797,,-0.01080,0.00062,0.00373,-0.25530,-0.24453,-0.07668,0.00000,0.35041,-0.68985,-0.22504
0.98,797,,-0.01080,0.00065,0.00237,-0.25607,-0.24453,0.00000,0.00000,0.58498,-0.98864,-0.35027
0.77,799,,-0.01080,0.00067,-0.00039,-0.25607,-0.24529,-0.07672,0.00000,0.77406,-0.68975,-0.22501
0.35,803,,-0.01080,0.00067,0.00286,-0.25683,-0.24606,-0.07668,0.00000,0.83628,-0.81729,-0.27778
0.77,799,,-0.01080,0.00069,-0.00087,-0.25760,-0.24683,-0.07672,0.00000,0.78656,-0.81720,-0.27774
0.13,805,,-0.01080,0.00068,-0.00144,-0.25837,-0.24759,-0.07668,0.00000,0.68977,-0.81729,-0.27778
0.77,799,,-0.01080,0.00067,0.00405,-0.25837,-0.24836,-0.07672,0.00000,0.58541,-0.64581,-0.20523
0.98,797,,-0.01080,0.00070,0.00059,-0.25837,-0.24836,0.00000,0.00000,0.56314,-0.77329,-0.25798
0.77,799,,-0.01080,0.00071,-0.00388,-0.25837,-0.24836,0.00000,0.00000,0.63782,-0.77329,-0.25798
0.56,801,,-0.01080,0.00067,-0.00024,-0.25837,-0.24913,-0.07668,0.00000,0.70385,-0.60196,-0.18549
0.98,797,,-0.01080,0.00066,-0.00211,-0.25913,-0.24913,0.00000,0.00000,0.73422,-0.90074,-0.31072
0.35,803,,-0.01080,0.00064,-0.00120,-0.25913,-0.24913,0.00000,0.00000,0.74168,-0.77330,-0.25799
0.87,798,,-0.01080,0.00062,-0.00128,-0.25913,-0.24990,-0.07672,0.00000,0.71627,-0.60186,-0.18545
0.24,804,,-0.01080,0.00061,0.00271,-0.25913,-0.24990,0.00000,0.00000,0.66989,-0.72934,-0.23820
0.87,798,,-0.01080,0.00063,0.00160,-0.25913,-0.25066,-0.07668,0.00000,0.62022,-0.55801,-0.16572
0.35,803,,-0.01080,0.00065,0.00187,-0.25913,-0.25066,0.00000,0.00000,0.58974,-0.68541,-0.21844
0.98,797,,-0.00864,0.00066,0.00400,-0.25913,-0.25143,-0.07668,0.00000,0.58967,-0.51408,-0.14595
0.77,799,,-0.00864,0.00070,0.00474,-0.25990,-0.25143,0.00000,0.00000,0.63783,-0.81287,-0.27118
0.77,799,,-0.00864,0.00075,-0.00055,-0.25990,-0.25143,0.00000,0.00000,0.70717,-0.68542,-0.21844
0.35,803,,-0.00864,0.00074,0.00004,-0.25990,-0.25220,-0.07672,0.00000,0.72375,-0.51398,-0.14591
0.24,804,,-0.00864,0.00074,0.00090,-0.26067,-0.25220,0.00000,0.00000,0.64988,-0.81285,-0.27117
0.35,803,,-0.00864,0.00074,0.00035,-0.26067,-0.25220,0.00000,0.00000,0.52295,-0.68541,-0.21844
-0.29,809,,-0.00864,0.00074,0.00122,-0.26067,-0.25220,0.00000,0.00000,0.37270,-0.68541,-0.21844
-0.08,807,,-0.00864,0.00075,-0.00129,-0.26067,-0.25220,0.00000,0.00000,0.18917,-0.68541,-0.21844
0.03,806,,-0.00864,0.00074,-0.00031,-0.26067,-0.25296,-0.07668,0.00000,0.03430,-0.51408,-0.14595
-0.39,810,,-0.00648,0.00073,0.00015,-0.26067,-0.25296,0.00000,0.00000,-0.06696,-0.64148,-0.19867
0.45,802,,-0.00648,0.00073,0.00082,-0.26067,-0.25296,0.00000,0.00000,-0.11164,-0.64148,-0.19867
0.35,803,,-0.00648,0.00074,-0.00031,-0.26067,-0.25296,0.00000,0.00000,-0.04244,-0.64148,-0.19867
0.24,804,,-0.00648,0.00073,0.00117,-0.26067,-0.25296,0.00000,0.00000,0.09075,-0.64148,-0.19867
0.35,803,,-0.00432,0.00074,0.00046,-0.26067,-0.25296,0.00000,0.00000,0.20016,-0.64148,-0.19867
0.13,805,,-0.00432,0.00074,0.00188,-0.26067,-0.25373,-0.07672,0.00000,0.26310,-0.47004,-0.12613
0.24,804,,-0.00432,0.00076,-0.00074,-0.26067,-0.25373,0.00000,0.00000,0.27560,-0.59752,-0.17888
0.35,803,,-0.00432,0.00075,0.00078,-0.26067,-0.25450,-0.07668,0.00000,0.27105,-0.42619,-0.10640
0.35,803,,-0.00648,0.00075,-0.00004,-0.26067,-0.25450,0.00000,0.00000,0.28208,-0.55359,-0.15911
0.13,805,,-0.00864,0.00075,-0.00114,-0.26067,-0.25526,-0.07671,0.00000,0.28943,-0.38217,-0.08659
-0.29,809,,-0.00864,0.00074,0.00075,-0.26067,-0.25603,-0.07668,0.00000,0.23623,-0.33828,-0.06684
0.24,804,,-0.00864,0.00074,0.00172,-0.26067,-0.25603,0.00000,0.00000,0.13672,-0.46570,-0.11956
0.13,805,,-0.00864,0.00076,-0.00102,-0.26144,-0.25603,0.00000,0.00000,0.08060,-0.63707,-0.19207
0.13,805,,-0.00864,0.00074,0.00200,-0.26144,-0.25603,0.00000,0.00000,0.07894,-0.50964,-0.13934
0.13,805,,-0.00864,0.00076,-0.00114,-0.26144,-0.25603,0.00000,0.00000,0.09307,-0.50964,-0.13934
0.13,805,,-0.00864,0.00075,0.00313,-0.26144,-0.25603,0.00000,0.00000,0.10991,-0.50964,-0.13934
0.24,804,,-0.00864,0.00078,0.00106,-0.26144,-0.25603,0.00000,0.00000,0.13046,-0.50964,-0.13934
0.13,805,,-0.00864,0.00078,0.00007,-0.26144,-0.25680,-0.07672,0.00000,0.15412,-0.33820,-0.06681
0.35,803,,-0.00864,0.00078,-0.00091,-0.26144,-0.25680,0.00000,0.00000,0.17982,-0.46568,-0.11956
0.24,804,,-0.00864,0.00077,0.00027,-0.26144,-0.25680,0.00000,0.00000,0.21369,-0.46568,-0.11956
0.24,804,,-0.00648,0.00077,-0.00247,-0.26144,-0.25680,0.00000,0.00000,0.24179,-0.46568,-0.11956
0.24,804,,-0.00648,0.00074,-0.00020,-0.26144,-0.25680,0.00000,0.00000,0.25280,-0.46568,-0.11956
-0.92,815,,-0.00648,0.00074,0.00255,-0.26144,-0.25680,0.00000,0.00000,0.17533,-0.46568,-0.11956
0.13,805,,-0.00648,0.00076,0.00101,-0.26144,-0.25680,0.00000,0.00000,-0.00336,-0.46568,-0.11956
0.35,803,,-0.00648,0.00077,0.00449,-0.26220,-0.25680,0.00000,0.00000,-0.09716,-0.63706,-0.19206
0.13,805,,-0.00432,0.00081,-0.00048,-0.26220,-0.25680,0.00000,0.00000,-0.04501,-0.50963,-0.13933
-0.18,808,,-0.00432,0.00080,-0.00055,-0.26220,-0.25680,0.00000,0.00000,0.01764,-0.50963,-0.13933
0.13,805,,-0.00432,0.00080,0.00144,-0.26220,-0.25680,0.00000,0.00000,0.03207,-0.50963,-0.13933
0.24,804,,-0.00432,0.00081,0.00157,-0.26220,-0.25680,0.00000,0.00000,0.05123,-0.50963,-0.13933
0.24,804,,-0.00432,0.00082,-0.00102,-0.26220,-0.25756,-0.07668,0.00000,0.10283,-0.33830,-0.06685
0.24,804,,-0.00432,0.00081,0.00003,-0.26220,-0.25756,0.00000,0.00000,0.16103,-0.46570,-0.11956
0.24,804,,-0.00432,0.00081,0.00231,-0.26220,-0.25756,0.00000,0.00000,0.20626,-0.46570,-0.11956
0.35,803,,-0.00216,0.00083,0.00234,-0.26220,-0.25756,0.00000,0.00000,0.24105,-0.46570,-0.11956
0.35,803,,-0.00216,0.00085,-0.00181,-0.26220,-0.25756,0.00000,0.00000,0.27642,-0.46570,-0.11956
0.24,804,,-0.00216,0.00083,-0.00071,-0.26297,-0.25756,0.00000,0.00000,0.30248,-0.63707,-0.19207
0.45,802,,-0.00216,0.00082,0.00089,-0.26374,-0.25756,0.00000,0.00000,0.31767,-0.68103,-0.21185
0.13,805,,-0.00216,0.00082,-0.00189,-0.26450,-0.25756,0.00000,0.00000,0.32427,-0.72498,-0.23162
0.03,806,,-0.00216,0.00080,-0.00153,-0.26527,-0.25756,0.00000,0.00000,0.28988,-0.76892,-0.25140
0.03,806,,-0.00216,0.00078,0.00293,-0.26604,-0.25833,-0.07673,0.00000,0.21219,-0.64143,-0.19864
0.35,803,,-0.00432,0.00081,0.00160,-0.26757,-0.25910,-0.07668,0.00000,0.15185,-0.81291,-0.27119
0.35,803,,-0.00432,0.00082,0.00042,-0.26834,-0.25987,-0.07672,0.00000,0.15775,-0.68537,-0.21842
0.35,803,,-0.00432,0.00082,0.00421,-0.26910,-0.26063,-0.07668,0.00000,0.21080,-0.68546,-0.21845
0.45,802,,-0.00432,0.00086,0.00093,-0.26987,-0.26063,0.00000,0.00000,0.27613,-0.85680,-0.29095
2.57,782,,-0.00432,0.00087,-0.00280,-0.27064,-0.26140,-0.07672,0.00000,0.48581,-0.72932,-0.23819
0.35,803,,-0.00432,0.00084,-0.00170,-0.27064,-0.26140,0.00000,0.00000,0.84116,-0.72936,-0.23821
0.24,804,,-0.00432,0.00082,-0.00142,-0.27141,-0.26217,-0.07667,0.00000,0.99671,-0.72941,-0.23823
-0.18,808,,-0.00432,0.00080,0.00276,-0.27141,-0.26217,0.00000,0.00000,0.83524,-0.72937,-0.23822
0.45,802,,-0.00216,0.00083,0.00073,-0.27141,-0.26293,-0.07672,0.00000,0.56507,-0.55793,-0.16568
0.35,803,,-0.00216,0.00083,-0.00111,-0.27141,-0.26370,-0.07668,0.00000,0.37286,-0.51408,-0.14595
0.45,802,,-0.00216,0.00082,0.00194,-0.27141,-0.26370,0.00000,0.00000,0.30035,-0.64148,-0.19867
0.35,803,,-0.00216,0.00083,-0.00546,-0.27141,-0.26370,0.00000,0.00000,0.29682,-0.64148,-0.19867
0.45,802,,-0.00216,0.00078,-0.00206,-0.27141,-0.26370,0.00000,0.00000,0.32271,-0.64148,-0.19867
0.56,801,,-0.00216,0.00075,-0.00013,-0.27141,-0.26370,0.00000,0.00000,0.36804,-0.64148,-0.19867
0.45,802,,-0.00216,0.00075,-0.00013,-0.27141,-0.26370,0.00000,0.00000,0.42341,-0.64148,-0.19867
0.45,802,,-0.00216,0.00075,0.00217,-0.27141,-0.26370,0.00000,0.00000,0.46086,-0.64148,-0.19867
-0.39,810,,-0.00216,0.00076,0.00187,-0.27141,-0.26370,0.00000,0.00000,0.41662,-0.64148,-0.19867
0.45,802,,-0.00216,0.00078,-0.00240,-0.27141,-0.26370,0.00000,0.00000,0.29353,-0.64148,-0.19867
0.45,802,,-0.00216,0.00075,0.00359,-0.27141,-0.26370,0.00000,0.00000,0.22817,-0.64148,-0.19867
0.35,803,,-0.00216,0.00079,0.00386,-0.27141,-0.26370,0.00000,0.00000,0.25420,-0.64148,-0.19867
0.45,802,,-0.00216,0.00082,0.00315,-0.27141,-0.26370,0.00000,0.00000,0.30379,-0.64148,-0.19867
0.45,802,,-0.00216,0.00085,0.00261,-0.27141,-0.26370,0.00000,0.00000,0.35687,-0.64148,-0.19867
0.45,802,,-0.00216,0.00087,0.00151,-0.27141,-0.26370,0.00000,0.00000,0.40420,-0.64148,-0.19867
0.45,802,,-0.00216,0.00089,-0.00052,-0.27141,-0.26370,0.00000,0.00000,0.43638,-0.64148,-0.19867
0.45,802,,-0.00216,0.00088,0.00174,-0.27141,-0.26370,0.00000,0.00000,0.45363,-0.64148,-0.19867
0.45,802,,-0.00216,0.00089,-0.00017,-0.27141,-0.26370,0.00000,0.00000,0.46005,-0.64148,-0.19867
0.98,797,,-0.00216,0.00089,0.00038,-0.27141,-0.26370,0.00000,0.00000,0.49594,-0.64148,-0.19867
0.45,802,,-0.00216,0.00089,0.00187,-0.27141,-0.26370,0.00000,0.00000,0.56997,-0.64148,-0.19867
0.45,802,,-0.00216,0.00090,-0.00162,-0.27141,-0.26370,0.00000,0.00000,0.60411,-0.64148,-0.19867
0.45,802,,-0.00216,0.00089,-0.00116,-0.27141,-0.26370,0.00000,0.00000,0.57691,-0.64148,-0.19867
0.45,802,,-0.00216,0.00087,0.00131,-0.27141,-0.26370,0.00000,0.00000,0.53172,-0.64148,-0.19867
0.35,803,,-0.00216,0.00088,0.00096,-0.27141,-0.26370,0.00000,0.00000,0.48417,-0.64148,-0.19867
0.35,803,,-0.00216,0.00089,0.00155,-0.27141,-0.26370,0.00000,0.00000,0.43422,-0.64148,-0.19867
0.77,799,,-0.00216,0.00090,0.00276,-0.27141,-0.26370,0.00000,0.00000,0.41814,-0.64148,-0.19867
0.56,801,,-0.00216,0.00092,0.00103,-0.27141,-0.26370,0.00000,0.00000,0.46318,-0.64148,-0.19867
0.35,803,,-0.00216,0.00093,0.00053,-0.27141,-0.26370,0.00000,0.00000,0.50703,-0.64148,-0.19867
0.56,801,,-0.00216,0.00093,0.00021,-0.27141,-0.26370,0.00000,0.00000,0.51003,-0.64148,-0.19867
0.56,801,,-0.00216,0.00093,-0.00222,-0.27141,-0.26370,0.00000,0.00000,0.50963,-0.64148,-0.19867
0.45,802,,-0.00216,0.00091,0.00072,-0.27141,-0.26370,0.00000,0.00000,0.51505,-0.64148,-0.19867
0.56,801,,-0.00216,0.00091,0.00068,-0.27141,-0.26370,0.00000,0.00000,0.51429,-0.64148,-0.19867
0.35,803,,-0.00216,0.00091,0.00363,-0.27141,-0.26370,0.00000,0.00000,0.50405,-0.64148,-0.19867
-0.82,814,,-0.00216,0.00095,-0.00037,-0.27141,-0.26370,0.00000,0.00000,0.39280,-0.64148,-0.19867
0.35,803,,-0.00216,0.00094,0.00076,-0.27141,-0.26370,0.00000,0.00000,0.17716,-0.64148,-0.19867
-0.50,811,,-0.00216,0.00095,0.00138,-0.27141,-0.26370,0.00000,0.00000,-0.00200,-0.64148,-0.19867
0.45,802,,-0.00216,0.00096,-0.00256,-0.27141,-0.26370,0.00000,0.00000,-0.08922,-0.64148,-0.19867
0.35,803,,-0.00216,0.00093,-0.00159,-0.27141,-0.26370,0.00000,0.00000,-0.05077,-0.64148,-0.19867
0.56,801,,-0.00216,0.00091,-0.00026,-0.27141,-0.26370,0.00000,0.00000,0.09337,-0.64148,-0.19867
0.66,800,,-0.00216,0.00090,0.00103,-0.27141,-0.26370,0.00000,0.00000,0.27079,-0.64148,-0.19867
0.66,800,,-0.00216,0.00091,0.00088,-0.27141,-0.26370,0.00000,0.00000,0.44259,-0.64148,-0.19867
0.66,800,,-0.00216,0.00092,-0.00014,-0.27141,-0.26370,0.00000,0.00000,0.57286,-0.64148,-0.19867
0.66,800,,-0.00216,0.00091,-0.00320,-0.27141,-0.26370,0.00000,0.00000,0.65083,-0.64148,-0.19867
0.56,801,,-0.00216,0.00088,0.00025,-0.27141,-0.26370,0.00000,0.00000,0.67904,-0.64148,-0.19867
0.66,800,,-0.00216,0.00088,0.00053,-0.27141,-0.26370,0.00000,0.00000,0.67197,-0.64148,-0.19867
0.56,801,,-0.00216,0.00088,0.00088,-0.27141,-0.26447,-0.07672,0.00000,0.65224,-0.47004,-0.12613
0.56,801,,-0.00216,0.00088,-0.00037,-0.27141,-0.26447,0.00000,0.00000,0.62547,-0.59752,-0.17888
0.66,800,,-0.00216,0.00088,0.00386,-0.27141,-0.26447,0.00000,0.00000,0.60303,-0.59752,-0.17888
0.56,801,,-0.00216,0.00091,-0.00230,-0.27141,-0.26447,0.00000,0.00000,0.59555,-0.59752,-0.17888
0.56,801,,-0.00216,0.00089,0.00314,-0.27141,-0.26447,0.00000,0.00000,0.58914,-0.59752,-0.17888
0.45,802,,-0.00216,0.00091,0.00151,-0.27141,-0.26447,0.00000,0.00000,0.57064,-0.59752,-0.17888
0.56,801,,-0.00432,0.00093,0.00197,-0.27141,-0.26447,0.00000,0.00000,0.54500,-0.59752,-0.17888
0.66,800,,-0.00432,0.00094,0.00064,-0.27141,-0.26447,0.00000,0.00000,0.53760,-0.59752,-0.17888
0.24,804,,-0.00432,0.00095,-0.00241,-0.27141,-0.26447,0.00000,0.00000,0.53259,-0.59752,-0.17888
0.56,801,,-0.00432,0.00092,-0.00112,-0.27141,-0.26447,0.00000,0.00000,0.50140,-0.59752,-0.17888
0.24,804,,-0.00432,0.00090,-0.00195,-0.27141,-0.26447,0.00000,0.00000,0.46067,-0.59752,-0.17888
0.56,801,,-0.00216,0.00088,-0.00142,-0.27141,-0.26447,0.00000,0.00000,0.42700,-0.59752,-0.17888
0.35,803,,-0.00216,0.00086,-0.00042,-0.27141,-0.26447,0.00000,0.00000,0.41247,-0.59752,-0.17888
0.66,800,,-0.00216,0.00086,-0.00253,-0.27141,-0.26447,0.00000,0.00000,0.42401,-0.59752,-0.17888
-0.61,812,,-0.00216,0.00083,0.00133,-0.27141,-0.26447,0.00000,0.00000,0.38615,-0.59752,-0.17888
0.45,802,,-0.00216,0.00084,0.00087,-0.27141,-0.26447,0.00000,0.00000,0.25965,-0.59752,-0.17888
0.66,800,,-0.00216,0.00085,-0.00286,-0.27141,-0.26447,0.00000,0.00000,0.20202,-0.59752,-0.17888
0.56,801,,-0.00216,0.00081,-0.00132,-0.27141,-0.26447,0.00000,0.00000,0.28109,-0.59752,-0.17888
0.77,799,,-0.00432,0.00080,-0.00199,-0.27141,-0.26447,0.00000,0.00000,0.40952,-0.59752,-0.17888
0.66,800,,-0.00432,0.00078,0.00102,-0.27141,-0.26447,0.00000,0.00000,0.53794,-0.59752,-0.17888
0.45,802,,-0.00432,0.00078,-0.00084,-0.27141,-0.26447,0.00000,0.00000,0.61743,-0.59752,-0.17888
0.56,801,,-0.00432,0.00077,-0.00159,-0.27141,-0.26447,0.00000,0.00000,0.62676,-0.59752,-0.17888
0.35,803,,-0.00216,0.00075,-0.00156,-0.27141,-0.26447,0.00000,0.00000,0.59033,-0.59752,-0.17888
0.56,801,,-0.00216,0.00074,-0.00156,-0.27141,-0.26447,0.00000,0.00000,0.53772,-0.59752,-0.17888
0.66,800,,-0.00216,0.00072,0.00091,-0.27141,-0.26447,0.00000,0.00000,0.51402,-0.59752,-0.17888
0.66,800,,-0.00216,0.00072,0.00370,-0.27141,-0.26447,0.00000,0.00000,0.53717,-0.59752,-0.17888
0.56,801,,-0.00216,0.00076,0.00475,-0.27141,-0.26447,0.00000,0.00000,0.57342,-0.59752,-0.17888
0.45,802,,-0.00432,0.00080,0.00389,-0.27141,-0.26447,0.00000,0.00000,0.58390,-0.59752,-0.17888
0.56,801,,-0.00432,0.00084,-0.00204,-0.27141,-0.26447,0.00000,0.00000,0.56665,-0.59752,-0.17888
0.35,803,,-0.00432,0.00082,0.00638,-0.27141,-0.26447,0.00000,0.00000,0.53547,-0.59752,-0.17888
0.35,803,,-0.00432,0.00088,-0.00376,-0.27141,-0.26447,0.00000,0.00000,0.48556,-0.59752,-0.17888
0.56,801,,-0.00432,0.00084,-0.00218,-0.27141,-0.26447,0.00000,0.00000,0.44139,-0.59752,-0.17888
0.45,802,,-0.00432,0.00081,0.00232,-0.27141,-0.26447,0.00000,0.00000,0.43289,-0.59752,-0.17888
0.56,801,,-0.00216,0.00083,-0.00688,-0.27141,-0.26447,0.00000,0.00000,0.44856,-0.59752,-0.17888
0.56,801,,0.00000,0.00076,-0.00352,-0.27141,-0.26447,0.00000,0.00000,0.47709,-0.59752,-0.17888
0.56,801,,0.00000,0.00072,-0.00462,-0.27141,-0.26447,0.00000,0.00000,0.51038,-0.59752,-0.17888
0.56,801,,0.00000,0.00068,-0.00713,-0.27141,-0.26447,0.00000,0.00000,0.53665,-0.59752,-0.17888
-1.13,817,,0.00000,0.00060,-0.00606,-0.27141,-0.26447,0.00000,0.00000,0.43881,-0.59752,-0.17888
0.56,801,,0.00432,0.00054,-0.00548,-0.27141,-0.26447,0.00000,0.00000,0.20202,-0.59752,-0.17888
0.35,803,,0.00432,0.00048,-0.00591,-0.27141,-0.26447,0.00000,0.00000,0.07162,-0.59752,-0.17888
0.45,802,,0.00432,0.00042,-0.00396,-0.27141,-0.26447,0.00000,0.00000,0.11304,-0.59752,-0.17888
0.35,803,,0.00432,0.00038,-0.00306,-0.27141,-0.26447,0.00000,0.00000,0.20708,-0.59752,-0.17888
0.35,803,,0.00432,0.00035,-0.00098,-0.27141,-0.26447,0.00000,0.00000,0.29033,-0.59752,-0.17888
0.35,803,,0.00000,0.00034,-0.00204,-0.27141,-0.26447,0.00000,0.00000,0.33954,-0.59752,-0.17888
0.45,802,,0.00000,0.00032,0.00206,-0.27141,-0.26447,0.00000,0.00000,0.36855,-0.59752,-0.17888
0.35,803,,0.00000,0.00034,-0.00040,-0.27141,-0.26447,0.00000,0.00000,0.38852,-0.59752,-0.17888
